Account;OrderId;Sequence;Status;Currency;Value;Value STR;CreationDate;ApprovedDate;IsInStore;IsB2B;IsCallCenter;IsCertifiedMarketplace;IsCertifiedSeller;IsB2C;ExternalMarketplaceName;InternalMarketplaceAccount;MarketplaceOrderId;InternalCertifiedSellerAccount;SellerOrderId;Type
bathbody;1105930327753-01;546353;invoiced;USD;40.92;40,92;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1105921579570-01;546349;invoiced;USD;27.54;27,54;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1103850190026-01;545063;invoiced;USD;46.26;46,26;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1105922204778-01;546339;invoiced;USD;48.52;48,52;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1103863184266-01;545067;invoiced;USD;57.97;57,97;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1105931606291-01;546365;invoiced;USD;46.7;46,7;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1103860680413-01;545071;invoiced;USD;40.37;40,37;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1105751659832-01;546273;invoiced;USD;43.92;43,92;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1104001810377-01;545107;invoiced;USD;20.37;20,37;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1105751791731-01;546275;invoiced;USD;26.47;26,47;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1103990158328-01;545105;invoiced;USD;43.28;43,28;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1105763547094-01;546289;invoiced;USD;31.29;31,29;2021-01-24;2021-01-24;False;False;False;False;False;True;;;;;;B2C
bathbody;1103993398621-01;545101;invoiced;USD;62.74;62,74;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1105760447624-01;546293;invoiced;USD;12.35;12,35;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1105823411381-01;546319;invoiced;USD;48.04;48,04;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
